Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDC,tradecount
1579046400000,2020-01-15,ETHUSDC,165.85,171.53,158.97,166.22,12155.09295,2005327.6615669,5795
1578960000000,2020-01-14,ETHUSDC,143.51,170.64,131,166.01,22331.02103,3473163.0425104,9148
1578873600000,2020-01-13,ETHUSDC,146.53,146.95,142.18,143.57,7244.99926,1039147.0813005,2775
1578787200000,2020-01-12,ETHUSDC,142.34,146.44,141.76,146.44,4597.44392,663190.7414158,2257
1578700800000,2020-01-11,ETHUSDC,144.5,147.91,142,142.63,5265.02657,757635.8743717,3369
1578614400000,2020-01-10,ETHUSDC,137.77,145.12,135.16,144.8,7457.69308,1044609.1125684,3435
1578528000000,2020-01-09,ETHUSDC,140.61,141.27,135.37,137.7,9030.84234,1248743.4744899,2502
1578441600000,2020-01-08,ETHUSDC,142.9,147.97,137.1,140.49,13307.25154,1888433.0925911,3925
1578355200000,2020-01-07,ETHUSDC,144.31,145.24,138.87,143.03,10484.2445,1497723.0993345,3274
1578268800000,2020-01-06,ETHUSDC,135.21,144.34,134.88,144.03,10798.03947,1525579.325753,3446
1578182400000,2020-01-05,ETHUSDC,134.05,138.15,134.05,135.26,4770.49774,648078.7232632,1888
1578096000000,2020-01-04,ETHUSDC,134.24,135.67,132.37,134.11,3771.00869,504359.0253224,1587
1578009600000,2020-01-03,ETHUSDC,126.71,134.8,125.58,134.13,10974.73555,1440057.4045267,3105
1577923200000,2020-01-02,ETHUSDC,130.15,130.26,125.79,126.74,7094.9212,905900.5281046,1835
1577836800000,2020-01-01,ETHUSDC,128.65,132.55,128.19,130.18,4525.68686,590487.6636808,1852
1577750400000,2019-12-31,ETHUSDC,130.99,133.21,127.73,128.72,11157.91494,1447413.2823988,3052
1577664000000,2019-12-30,ETHUSDC,134.18,135.83,129.92,131.18,5691.16749,755121.7596411,1732
1577577600000,2019-12-29,ETHUSDC,127.86,137.74,127.26,134.35,5478.61312,720943.5879916,2105
1577491200000,2019-12-28,ETHUSDC,126.08,129.39,125.67,127.84,5197.72897,663234.394714,2139
1577404800000,2019-12-27,ETHUSDC,125.32,126.54,122.04,126.16,8490.15571,1061140.5863605,2779
1577318400000,2019-12-26,ETHUSDC,125.02,132,124.15,125.41,7356.98305,934968.0054802,2188
1577232000000,2019-12-25,ETHUSDC,127.69,127.69,123.3,124.93,5237.31939,654962.0667546,1999
1577145600000,2019-12-24,ETHUSDC,127.77,129.47,126.57,127.66,6769.5972,865675.4870214,1932
1577059200000,2019-12-23,ETHUSDC,132.39,135.17,125.86,128.05,12094.3892,1596216.1432996,2783
1576972800000,2019-12-22,ETHUSDC,127.03,133,126.92,132.31,6008.15618,781174.746815,1965
1576886400000,2019-12-21,ETHUSDC,128.33,128.37,126.55,126.89,3893.78488,495922.0335049,1304
1576800000000,2019-12-20,ETHUSDC,128.26,129.27,125.81,128.24,4976.6131,635119.5984409,1509
1576713600000,2019-12-19,ETHUSDC,132.85,133.99,125.48,128.01,16917.97498,2162306.2388954,3045
1576627200000,2019-12-18,ETHUSDC,121.78,134.45,116,132.86,28249.03387,3518895.9681941,5191
1576540800000,2019-12-17,ETHUSDC,132.4,132.62,119.34,121.69,16934.95599,2135605.1206609,3732
1576454400000,2019-12-16,ETHUSDC,142.38,142.38,129.03,132.45,14084.03527,1901713.4746382,2764
1576368000000,2019-12-15,ETHUSDC,141.83,143.8,139.79,142.39,4374.37847,619748.9744908,1134
1576281600000,2019-12-14,ETHUSDC,144.69,144.96,141.05,141.89,3252.20436,465404.8895759,1075
1576195200000,2019-12-13,ETHUSDC,144.96,144.99,142.77,144.64,5783.84259,833781.0363514,1321
1576108800000,2019-12-12,ETHUSDC,143.28,145.72,139.02,144.71,7784.10252,1112379.7008926,1905
1576022400000,2019-12-11,ETHUSDC,145.63,146.19,142,143.15,5143.86966,740416.8283502,1227
1575936000000,2019-12-10,ETHUSDC,147.4,148.17,143.83,145.58,8577.10922,1257295.7807686,1636
1575849600000,2019-12-09,ETHUSDC,150.67,151.36,146.71,147.4,6453.59706,959558.4029686,1276
1575763200000,2019-12-08,ETHUSDC,147.21,151.82,146.3,150.76,7790.40222,1162424.0495577,1721
1575676800000,2019-12-07,ETHUSDC,148.7,149.66,147.05,147.35,3479.3337,515216.8630207,1158
1575590400000,2019-12-06,ETHUSDC,148.19,149.82,145.69,148.73,9010.1571,1331456.8630803,1667
1575504000000,2019-12-05,ETHUSDC,145.13,148.85,143.94,147.72,8050.85915,1179557.6157227,2641
1575417600000,2019-12-04,ETHUSDC,147.03,152,143.29,145.39,14464.92109,2124739.206131,2701
1575331200000,2019-12-03,ETHUSDC,149.01,149.95,145.76,147.2,9804.1554,1455204.923279,2226
1575244800000,2019-12-02,ETHUSDC,151.31,151.35,146.81,148.8,6338.85917,944459.5581577,1410
1575158400000,2019-12-01,ETHUSDC,151.47,152.41,145.91,151.1,9161.38231,1370580.2892281,1998
1575072000000,2019-11-30,ETHUSDC,154.65,155.46,149.86,151.73,5488.95178,838686.5713778,1459
1574985600000,2019-11-29,ETHUSDC,150.55,157.59,150.55,154.62,8071.14868,1243687.7522371,2056
1574899200000,2019-11-28,ETHUSDC,152.86,154.81,149.3,150.91,11235.37771,1707544.3300556,2798
1574812800000,2019-11-27,ETHUSDC,147.63,155.68,141,152.6,18911.67838,2822450.3845481,4308
1574726400000,2019-11-26,ETHUSDC,145.95,149.91,143.25,147.67,4858.09963,711988.1138531,1952
1574640000000,2019-11-25,ETHUSDC,139.89,151.47,131.68,145.84,20754.90784,2951288.9102553,5792
1574553600000,2019-11-24,ETHUSDC,152.05,153.06,138.88,139.98,7033.54434,1032214.9455959,2621
1574467200000,2019-11-23,ETHUSDC,149.93,154.4,146.32,152.05,11110.27138,1674088.2365593,3374
1574380800000,2019-11-22,ETHUSDC,160.82,162.5,138.25,149.82,21987.00446,3312734.233214,7730
1574294400000,2019-11-21,ETHUSDC,174.21,175.29,155.61,160.61,15287.19808,2503449.4317102,4399
1574208000000,2019-11-20,ETHUSDC,175.65,177.24,173.29,174.31,7292.9557,1278931.3593354,2387
1574121600000,2019-11-19,ETHUSDC,177.82,178.18,172.22,175.49,6311.42817,1104743.0906199,2361
1574035200000,2019-11-18,ETHUSDC,183.73,183.86,174.42,177.77,5962.48571,1075098.7686208,2381
1573948800000,2019-11-17,ETHUSDC,182.06,186.11,180,183.71,3589.73931,659349.320369,1371
1573862400000,2019-11-16,ETHUSDC,179.87,183.2,179,182.13,3122.47038,566696.6079971,1089
1573776000000,2019-11-15,ETHUSDC,184.48,186.32,176.45,179.86,10033.95862,1824182.6461048,3488
1573689600000,2019-11-14,ETHUSDC,187.91,188.36,182.51,184.55,6156.66169,1138422.1752234,1556
1573603200000,2019-11-13,ETHUSDC,187,189.33,185.1,187.6,5547.97621,1038308.4886695,1337
1573516800000,2019-11-12,ETHUSDC,184.52,187.33,182,186.71,8161.38131,1511064.9288937,1836
1573430400000,2019-11-11,ETHUSDC,189.1,190.1,183.89,184.77,4083.40376,762499.2156583,1262
1573344000000,2019-11-10,ETHUSDC,184.84,191.59,183.16,188.98,5279.83114,994523.4589824,1726
1573257600000,2019-11-09,ETHUSDC,183.4,185.66,182.5,184.73,1729.08233,318778.4168636,866
1573171200000,2019-11-08,ETHUSDC,186.57,188,180.77,183.78,9821.56464,1805880.5524779,2635
1573084800000,2019-11-07,ETHUSDC,191.26,192.09,184.34,186.47,7642.96944,1430849.4226213,2044
1572998400000,2019-11-06,ETHUSDC,188.69,194.7,188,191.07,7623.18143,1457608.9070603,2322
1572912000000,2019-11-05,ETHUSDC,186.2,192.29,182.39,188.68,12534.60222,2348691.57274,2977
1572825600000,2019-11-04,ETHUSDC,181.72,189.87,180.49,186.15,11478.08731,2133381.6483783,2714
1572739200000,2019-11-03,ETHUSDC,183.36,184.94,179.11,181.62,4661.04958,851248.8906047,1293
1572652800000,2019-11-02,ETHUSDC,183.36,186.05,181.77,183.1,4938.74623,907112.5285752,1568
1572566400000,2019-11-01,ETHUSDC,181.9,184.69,176.4,183.14,10883.59859,1976675.1562075,2566
1572480000000,2019-10-31,ETHUSDC,183.65,185.33,177.92,182.54,9787.79253,1779193.7704898,2457
1572393600000,2019-10-30,ETHUSDC,190.98,192.19,179.88,183.21,18316.10356,3384318.6370359,2948
1572307200000,2019-10-29,ETHUSDC,181.92,193,181.38,190.86,12224.70835,2289072.582266,2960
1572220800000,2019-10-28,ETHUSDC,184.44,189.96,180.82,181.92,15626.48842,2869332.20015,3168
1572134400000,2019-10-27,ETHUSDC,180.19,189,176.72,184.34,14905.41216,2731022.3933953,3868
1572048000000,2019-10-26,ETHUSDC,182.1,198.22,174.12,179.88,27039.38093,5010633.1297104,8693
1571961600000,2019-10-25,ETHUSDC,160.69,187.72,160.56,181.93,27214.10039,4824103.4520442,6780
1571875200000,2019-10-24,ETHUSDC,162.53,163.93,158.86,160.72,9850.68661,1587630.6251344,2170
1571788800000,2019-10-23,ETHUSDC,171.12,171.57,153.06,162.42,25335.55632,4109610.3163489,5381
1571702400000,2019-10-22,ETHUSDC,174.1,175.2,170.5,171.37,4513.45182,780356.1069581,1221
1571616000000,2019-10-21,ETHUSDC,175.33,178,171.99,174.4,4846.84978,846397.8490338,1896
1571529600000,2019-10-20,ETHUSDC,171.8,176.83,169.21,175.33,6293.59311,1092008.7739203,2423
1571443200000,2019-10-19,ETHUSDC,172.79,175.01,169.65,172,4186.45536,722909.3153297,1661
1571356800000,2019-10-18,ETHUSDC,177.41,177.42,168.27,172.92,9654.83704,1663797.6387153,3996
1571270400000,2019-10-17,ETHUSDC,174.6,179.12,172.88,177.32,6814.84141,1201672.6769143,2447
1571184000000,2019-10-16,ETHUSDC,180.33,181.19,171.1,174.59,9194.77763,1610456.1798375,3121
1571097600000,2019-10-15,ETHUSDC,186.82,188.49,173,180.41,9967.10761,1814698.5825966,3431
1571011200000,2019-10-14,ETHUSDC,180.94,187.76,180.71,186.82,4202.28229,775890.6479108,1775
1570924800000,2019-10-13,ETHUSDC,179.72,184.96,178.76,181.23,3582.17583,653350.4063704,1514
1570838400000,2019-10-12,ETHUSDC,180.69,184.72,177.6,180.01,4788.17804,871695.1055243,1751
1570752000000,2019-10-11,ETHUSDC,191.84,197.76,179.4,180.76,14738.12861,2756921.7262583,4028
1570665600000,2019-10-10,ETHUSDC,193.29,194.58,187.5,191.44,10142.45459,1941698.6531005,3204
1570579200000,2019-10-09,ETHUSDC,180.82,196,179,193.11,16311.53548,3086319.8342839,5189
1570492800000,2019-10-08,ETHUSDC,180.38,185.11,177.41,180.77,7144.73757,1295567.2088058,2061
1570406400000,2019-10-07,ETHUSDC,170.07,182.63,168.95,180.21,12545.05084,2221159.7573109,2980
1570320000000,2019-10-06,ETHUSDC,176.93,177.04,166.79,170.44,12401.6559,2134422.2478818,2964
1570233600000,2019-10-05,ETHUSDC,176.01,176.97,172.25,176.42,3889.44419,681356.8601206,1364
1570147200000,2019-10-04,ETHUSDC,174.89,179.49,170.89,176.09,8112.70536,1422437.3875453,1984
1570060800000,2019-10-03,ETHUSDC,180.91,180.94,169.76,174.84,13733.94947,2395716.0053365,2795
1569974400000,2019-10-02,ETHUSDC,176.18,181.65,174.07,180.69,9410.69387,1668419.0594795,2020
1569888000000,2019-10-01,ETHUSDC,181.65,185.79,173.5,176.31,16103.43572,2885718.7201721,3505
1569801600000,2019-09-30,ETHUSDC,169.66,181.82,165,181.31,14247.1354,2482432.3422476,3322
1569715200000,2019-09-29,ETHUSDC,174.02,174.65,164.51,169.42,8548.6743,1442250.711758,2377
1569628800000,2019-09-28,ETHUSDC,174.02,175.88,168.46,174.14,13260.35018,2303925.4117809,3867
1569542400000,2019-09-27,ETHUSDC,165.63,177,161.15,174.02,16277.41273,2735813.9026791,3646
1569456000000,2019-09-26,ETHUSDC,170.13,170.97,152.29,165.67,19302.21064,3156309.0237509,4040
1569369600000,2019-09-25,ETHUSDC,165.93,174.99,162.41,169.95,19930.11219,3347624.2820223,4927
1569283200000,2019-09-24,ETHUSDC,200.95,202.5,150.6,165.81,50993.67688,8849150.2193,18988
1569196800000,2019-09-23,ETHUSDC,211.37,211.37,198.43,201.22,10022.98988,2067696.9086119,3535
1569110400000,2019-09-22,ETHUSDC,215.15,215.21,206,210.95,9228.48802,1937499.9339785,2794
1569024000000,2019-09-21,ETHUSDC,218.05,221.39,213.4,215.2,8089.44012,1758132.4898551,3015
1568937600000,2019-09-20,ETHUSDC,220.92,221.81,211.66,217.93,12016.68305,2611293.3968224,3066
1568851200000,2019-09-19,ETHUSDC,210.1,224.22,201.66,220.8,21706.31734,4605130.0387393,5794
1568764800000,2019-09-18,ETHUSDC,207.96,217.7,207.96,210.1,15999.40178,3408024.7657961,3973
1568678400000,2019-09-17,ETHUSDC,197.65,215.11,196.27,207.93,24204.03713,4954897.8365354,6258
1568592000000,2019-09-16,ETHUSDC,189.41,199.84,188.32,197.62,13574.27459,2624142.8600854,4223
1568505600000,2019-09-15,ETHUSDC,188.76,190.89,186.18,189.29,7573.77383,1426265.1399838,2804
1568419200000,2019-09-14,ETHUSDC,181.25,189.07,180.07,188.61,7807.2858,1444253.8247782,4570
1568332800000,2019-09-13,ETHUSDC,181.12,181.8,177.52,181.25,4225.21491,759579.0802371,4048
1568246400000,2019-09-12,ETHUSDC,178.38,182.71,176.6,180.98,4653.89548,835442.6529587,2816
1568160000000,2019-09-11,ETHUSDC,179.64,182.79,173.96,178.33,8939.75432,1589186.339806,3308
1568073600000,2019-09-10,ETHUSDC,180.69,184.6,176.6,180.07,6395.21499,1154876.9218232,2801
1567987200000,2019-09-09,ETHUSDC,181.16,186.22,176,180.69,14297.30077,2585648.4211256,2891
1567900800000,2019-09-08,ETHUSDC,178.13,184.64,176.46,181.51,9151.90271,1656407.5099947,2944
1567814400000,2019-09-07,ETHUSDC,169.05,181,168.28,178.13,8534.14014,1482156.5975921,2496
1567728000000,2019-09-06,ETHUSDC,174.29,178.07,165.02,169.23,11140.00505,1931292.4548374,3612
1567641600000,2019-09-05,ETHUSDC,174.85,175.85,169.15,173.94,10381.87687,1802158.4053398,2723
1567555200000,2019-09-04,ETHUSDC,179.2,180.29,173.1,174.85,8173.71311,1446177.2065513,2585
1567468800000,2019-09-03,ETHUSDC,178.71,184,173.87,179.15,12516.57326,2242248.2559616,3857
1567382400000,2019-09-02,ETHUSDC,171.28,181.36,170.4,178.62,11468.0787,2005677.7991388,3273
1567296000000,2019-09-01,ETHUSDC,171.68,173.59,168,171.03,5719.56915,979638.1738193,1883
1567209600000,2019-08-31,ETHUSDC,168.47,174.7,165.78,171.69,2756.45143,467049.1361939,1218
1567123200000,2019-08-30,ETHUSDC,168.93,170.6,165.75,168.47,5131.14179,864492.3299953,1921
1567036800000,2019-08-29,ETHUSDC,172.69,173.14,163.53,168.93,11137.97622,1880067.544907,3158
1566950400000,2019-08-28,ETHUSDC,186.94,188.1,165.63,172.92,17227.2393,3009290.3778717,4299
1566864000000,2019-08-27,ETHUSDC,188.35,189.21,184.3,186.94,4597.84964,857081.8257506,1640
1566777600000,2019-08-26,ETHUSDC,186.88,194.17,185.57,188.22,9412.87168,1794410.9771793,3134
1566691200000,2019-08-25,ETHUSDC,190.64,192.57,182.91,186.67,5272.88286,987854.8684749,2875
1566604800000,2019-08-24,ETHUSDC,194.2,194.23,186.15,190.4,4969.4272,942702.0300354,2134
1566518400000,2019-08-23,ETHUSDC,190.68,196.77,188.42,194.32,8315.99751,1605741.7719531,3545
1566432000000,2019-08-22,ETHUSDC,187.02,195.58,182.75,190.57,7976.24745,1510237.4955061,3130
1566345600000,2019-08-21,ETHUSDC,196.74,197.05,179.56,187.11,8584.95172,1599508.6674128,3282
1566259200000,2019-08-20,ETHUSDC,202.37,203.16,194.42,196.38,8579.9407,1695335.4311389,2559
1566172800000,2019-08-19,ETHUSDC,194.48,203.54,193.05,202.4,8598.9015,1710809.3328258,3700
1566086400000,2019-08-18,ETHUSDC,185.62,198.25,183.25,194.54,10593.65131,2042687.6858266,3388
1566000000000,2019-08-17,ETHUSDC,185.33,186.89,181.73,185.45,3493.90961,642780.1612126,2193
1565913600000,2019-08-16,ETHUSDC,187.75,188.01,176.88,184.96,9963.03876,1828764.6677888,4112
1565827200000,2019-08-15,ETHUSDC,186.21,189.63,181.18,187.79,12304.22893,2275691.0025044,3984
1565740800000,2019-08-14,ETHUSDC,208.33,209.05,182.34,186.12,19525.01522,3807481.8663547,7528
1565654400000,2019-08-13,ETHUSDC,211.07,211.4,202.84,208.51,8781.47871,1824854.8460908,3130
1565568000000,2019-08-12,ETHUSDC,216.14,216.14,209.58,211.06,5127.7389,1086034.3438787,2007
1565481600000,2019-08-11,ETHUSDC,206.21,216.78,205.67,216.6,8766.71634,1855862.3540613,3211
1565395200000,2019-08-10,ETHUSDC,210.63,214.67,200.48,206.21,10161.70189,2113176.8851782,4062
1565308800000,2019-08-09,ETHUSDC,221.37,221.37,206.66,210.16,5442.42578,1153936.8999417,3084
1565222400000,2019-08-08,ETHUSDC,226.12,226.35,214.49,220.76,6699.36666,1484777.2845179,2799
1565136000000,2019-08-07,ETHUSDC,226.21,231.28,220.67,225.54,5123.76377,1155358.0288397,3140
1565049600000,2019-08-06,ETHUSDC,232.93,239.37,222.36,226.38,9784.87598,2250376.6868159,4838
1564963200000,2019-08-05,ETHUSDC,222.72,236.45,222.72,233.24,12820.77653,2969969.4770299,4847
1564876800000,2019-08-04,ETHUSDC,222.29,223.79,217.53,222.86,2609.43424,575301.5917235,1460
1564790400000,2019-08-03,ETHUSDC,217.49,224.47,216.7,222.29,3510.26432,779708.2310445,2023
1564704000000,2019-08-02,ETHUSDC,217.43,222.4,214.43,217.75,7016.59761,1534401.1855097,3559
1564617600000,2019-08-01,ETHUSDC,218.75,219.26,211.1,217.43,6865.86668,1474437.8980254,3690
1564531200000,2019-07-31,ETHUSDC,210.02,219,209.91,218.82,4830.81458,1038568.6818337,2412
1564444800000,2019-07-30,ETHUSDC,211.29,214.55,204.25,209.96,4907.21719,1030859.1623593,2164
1564358400000,2019-07-29,ETHUSDC,211.66,215.37,206.12,210.54,6278.62958,1321463.0664302,3028
1564272000000,2019-07-28,ETHUSDC,206.48,213.6,197.65,211.21,6812.3909,1407535.6183025,3064
1564185600000,2019-07-27,ETHUSDC,219.29,223.97,202.75,206.71,10186.53495,2184874.6846931,4372
1564099200000,2019-07-26,ETHUSDC,218.99,220.66,211.96,219.09,6306.35048,1361967.6877959,3093
1564012800000,2019-07-25,ETHUSDC,215.85,225.42,215.77,219,6259.76219,1383921.0618973,3388
1563926400000,2019-07-24,ETHUSDC,211.84,218.05,201.12,216.2,9728.66833,2036246.175262,3925
1563840000000,2019-07-23,ETHUSDC,216.87,219.56,208.46,212.37,7985.30676,1705467.821283,4150
1563753600000,2019-07-22,ETHUSDC,225.54,228,211.74,216.79,5406.92378,1180773.8101022,3036
1563667200000,2019-07-21,ETHUSDC,228.46,230.12,216.5,225.5,5052.42629,1132530.2825282,3108
1563580800000,2019-07-20,ETHUSDC,221.37,236,220,228.98,9433.16054,2156716.2967487,4599
1563494400000,2019-07-19,ETHUSDC,226,226.49,213.1,221.3,10106.63633,2216658.2940072,4698
1563408000000,2019-07-18,ETHUSDC,211.61,229.65,206.44,226.01,25529.57635,5524929.2531271,6948
1563321600000,2019-07-17,ETHUSDC,198.63,220,192,211.5,19484.6642,4046759.1787427,7588
1563235200000,2019-07-16,ETHUSDC,228.07,234.83,191.57,198.6,26679.10094,5598535.0792354,9832
1563148800000,2019-07-15,ETHUSDC,226.37,235.7,203.68,228.48,27064.17355,6049769.0887784,10763
1563062400000,2019-07-14,ETHUSDC,268.92,269.86,223,226.12,24194.05807,5879804.2168488,10387
1562976000000,2019-07-13,ETHUSDC,275.71,275.93,261.58,268.93,5898.57402,1577680.9093671,3622
1562889600000,2019-07-12,ETHUSDC,267.07,279.18,266.31,275.7,9402.35368,2565215.6566413,4390
1562803200000,2019-07-11,ETHUSDC,288.98,289.05,261.66,268.85,17213.95333,4673534.557496,9182
1562716800000,2019-07-10,ETHUSDC,307.64,315.29,281,288.96,14947.93003,4410616.073045,10556
1562630400000,2019-07-09,ETHUSDC,313.19,318.9,302.56,307.86,10385.04757,3231074.4156152,7736
1562544000000,2019-07-08,ETHUSDC,306.86,315.05,302.17,313.43,8442.23781,2604165.5742657,5252
1562457600000,2019-07-07,ETHUSDC,287.68,311.3,283.84,306.7,7041.41668,2103207.6527217,5256
1562371200000,2019-07-06,ETHUSDC,287.7,298.08,285.07,287.71,5481.51324,1602240.2660199,4406
1562284800000,2019-07-05,ETHUSDC,283.06,295,280,287.5,7549.09922,2172061.6753772,5929
1562198400000,2019-07-04,ETHUSDC,302.14,303.65,280.51,282.81,8784.13188,2578989.8184321,5915
1562112000000,2019-07-03,ETHUSDC,291.6,303.1,289.12,301.92,9111.40357,2687998.7312684,6426
1562025600000,2019-07-02,ETHUSDC,294.01,296.2,271.49,291.02,14644.8054,4134177.1783154,10313
1561939200000,2019-07-01,ETHUSDC,289.59,301.6,278.14,293.45,13883.25199,4000786.56392,9690
1561852800000,2019-06-30,ETHUSDC,317.43,323.05,267.14,289.59,14477.87439,4380433.6042152,9363
1561766400000,2019-06-29,ETHUSDC,309.73,324.85,292.24,317.21,10205.35496,3107657.5352849,8125
1561680000000,2019-06-28,ETHUSDC,293.99,313.99,290.18,310.35,15639.60421,4737452.7013546,10313
1561593600000,2019-06-27,ETHUSDC,334.92,343.45,274.5,293.53,33014.55206,10074196.0572354,20842
1561507200000,2019-06-26,ETHUSDC,316.26,363.7,311.51,335.05,40352.31154,13489238.125334,21600
1561420800000,2019-06-25,ETHUSDC,311.2,317.45,305.94,316.73,8624.63013,2683838.5700695,5918
1561334400000,2019-06-24,ETHUSDC,306.55,313.7,294.62,310.98,7789.40771,2387415.2673461,5120
1561248000000,2019-06-23,ETHUSDC,309.56,318.89,304.08,306.97,9976.79275,3108559.7598339,6313
1561161600000,2019-06-22,ETHUSDC,295.6,315.67,292.41,309.59,16173.47436,4941986.3811172,9586
1561075200000,2019-06-21,ETHUSDC,272.35,296.99,272.35,295.6,15973.57832,4586702.8397923,7256
1560988800000,2019-06-20,ETHUSDC,268.96,274.8,266.64,272.14,7008.65885,1895763.5108367,3396
1560902400000,2019-06-19,ETHUSDC,264.5,270.42,263.69,268.96,5957.83512,1596198.9982942,3411
1560816000000,2019-06-18,ETHUSDC,273.93,273.94,261.03,263.92,10742.05307,2868751.8908695,5141
1560729600000,2019-06-17,ETHUSDC,268.38,275.87,267.8,273.93,8712.74942,2369986.9316513,5350
1560643200000,2019-06-16,ETHUSDC,268.89,278.73,263.1,268.56,12515.07679,3399575.7024825,6167
1560556800000,2019-06-15,ETHUSDC,264,273.25,261.92,268.93,7582.47638,2024189.9426609,4240
1560470400000,2019-06-14,ETHUSDC,255.27,265.74,252.5,263.62,7455.72853,1923847.9144495,3699
1560384000000,2019-06-13,ETHUSDC,262.39,264.12,254.48,255.01,8843.10086,2298927.906037,4083
1560297600000,2019-06-12,ETHUSDC,245.79,263.69,243.17,262.86,11966.3379,3017430.6008616,4732
1560211200000,2019-06-11,ETHUSDC,248.37,249.06,237.39,245,10147.12676,2457118.7945292,3359
1560124800000,2019-06-10,ETHUSDC,231.12,248.51,227.52,247.68,7570.00775,1818978.6600349,4136
1560038400000,2019-06-09,ETHUSDC,244.3,245.36,226.59,232.33,7414.65915,1730113.4200475,4098
1559952000000,2019-06-08,ETHUSDC,249.37,251.06,241.63,244.36,2616.76094,645793.1044486,1714
1559865600000,2019-06-07,ETHUSDC,249.5,254.25,244.3,249.58,8600.51706,2142856.4084337,3243
1559779200000,2019-06-06,ETHUSDC,245.98,251.31,235.42,249.17,7540.91682,1833937.4485366,3766
1559692800000,2019-06-05,ETHUSDC,240.39,249.14,237.28,246.17,9053.52317,2206944.9669059,3938
1559606400000,2019-06-04,ETHUSDC,249.53,250.8,233,240.83,18080.94716,4396333.6936311,7655
1559520000000,2019-06-03,ETHUSDC,269.11,270.09,247,249.68,11343.92062,2935549.644641,5534
1559433600000,2019-06-02,ETHUSDC,264.51,274.24,263.78,269.74,4787.85072,1289099.0081336,2968
1559347200000,2019-06-01,ETHUSDC,268.64,276.5,261.41,264.51,9204.62851,2467061.9132199,3970
1559260800000,2019-05-31,ETHUSDC,254.57,268.8,245.07,267.78,14781.5886,3800316.9159835,6666
1559174400000,2019-05-30,ETHUSDC,269.13,288.88,237,254.57,35508.42996,9551835.4176854,16199
1559088000000,2019-05-29,ETHUSDC,271.31,274.78,259.3,269.09,11110.61387,2985122.4008551,6071
1559001600000,2019-05-28,ETHUSDC,271.23,276.51,265,271.31,11867.74568,3216501.9028355,5756
1558915200000,2019-05-27,ETHUSDC,267.93,279.9,261.01,271.27,20191.34921,5448287.0781231,10437
1558828800000,2019-05-26,ETHUSDC,251.91,271.19,244.34,267.93,19106.39722,4928441.8456448,8469
1558742400000,2019-05-25,ETHUSDC,250.02,258.79,248.3,251.69,8492.00582,2152335.1467848,3744
1558656000000,2019-05-24,ETHUSDC,245.98,256.06,242.01,249.16,12593.29801,3162268.428753,6059
1558569600000,2019-05-23,ETHUSDC,243,248.65,231.41,245.86,15185.77044,3654488.7606275,7586
1558483200000,2019-05-22,ETHUSDC,254.83,261.2,237,243.8,20350.53435,5081949.9930578,10976
1558396800000,2019-05-21,ETHUSDC,252.67,264.2,247.9,255.05,18977.66642,4856861.5871954,10688
1558310400000,2019-05-20,ETHUSDC,261.1,261.1,238.91,252.68,17752.3657,4425987.1772798,11089
1558224000000,2019-05-19,ETHUSDC,233.8,264.82,232.2,261.1,27761.13368,7044250.303908,14375
1558137600000,2019-05-18,ETHUSDC,244.88,248.52,231.5,233.8,16068.0947,3839153.344343,9514
1558051200000,2019-05-17,ETHUSDC,264.47,269.87,222.77,244.88,48056.91348,11442031.6265263,24058
1557964800000,2019-05-16,ETHUSDC,249.3,280,242.29,264.46,65782.20963,17201923.8115118,28697
1557878400000,2019-05-15,ETHUSDC,217.65,251.11,215.68,248.98,22661.00187,5347260.3003676,12645
1557792000000,2019-05-14,ETHUSDC,196,220,195.23,216.91,23680.14418,4918083.971857,12034
1557705600000,2019-05-13,ETHUSDC,187.06,208.12,184.59,196.18,23239.15656,4583659.8956624,8655
1557619200000,2019-05-12,ETHUSDC,189.94,203.7,178.82,186.83,26661.45386,5060469.3680921,9882
1557532800000,2019-05-11,ETHUSDC,171.65,205,164,189.15,45362.08409,8535994.3568402,16527
1557446400000,2019-05-10,ETHUSDC,169.23,175.86,166.25,171.39,13408.23021,2311221.773911,6786
1557360000000,2019-05-09,ETHUSDC,169.28,173.27,163,169.23,17852.24691,3008730.6548926,5786
1557273600000,2019-05-08,ETHUSDC,165.9,171.91,161.22,169.11,15506.13205,2589780.2049855,5687
1557187200000,2019-05-07,ETHUSDC,171.79,181,165.25,166.16,26638.78418,4635368.6761032,8679
1557100800000,2019-05-06,ETHUSDC,161.4,176,157.43,171.1,17422.4624,2940898.1769778,5174
1557014400000,2019-05-05,ETHUSDC,162.08,163.31,157.26,161.14,3768.11065,607204.3297932,1785
1556928000000,2019-05-04,ETHUSDC,165.02,168.52,157.52,161.91,10744.44947,1750631.1096402,3416
1556841600000,2019-05-03,ETHUSDC,158.68,168.75,157.43,164.8,19530.63189,3194801.6846467,5566
1556755200000,2019-05-02,ETHUSDC,158.58,160.42,155.93,158.72,5279.94247,836406.840581,2005
1556668800000,2019-05-01,ETHUSDC,160.43,162.6,156.5,158.07,11552.81924,1840653.6458474,2770
1556582400000,2019-04-30,ETHUSDC,152.15,161,152.14,160.26,11176.76247,1753406.0054838,3114
1556496000000,2019-04-29,ETHUSDC,153.05,154.7,148.59,152.42,6670.00078,1014538.553436,2699
